397.639 418.281 1 11 0  1.0
397.975 417.823 1 11 0  1.0
398.309 417.364 1 11 0  1.0
398.639 416.904 1 11 0  1.0
398.963 416.444 1 11 0  1.0
399.281 415.983 1 11 0  1.0
399.591 415.523 1 11 0  1.0
399.892 415.063 1 11 0  1.0
400.184 414.604 1 11 0  1.0
400.466 414.146 1 11 0  1.0
400.736 413.689 1 11 0  1.0
400.996 413.235 1 11 0  1.0
401.245 412.784 1 11 0  1.0
401.483 412.336 1 11 0  1.0
401.71 411.892 1 11 0  1.0
401.927 411.452 1 11 0  1.0
402.134 411.017 1 11 0  1.0
402.334 410.59 1 11 0  1.0
402.525 410.169 1 11 0  1.0
402.71 409.755 1 11 0  1.0
402.89 409.35 1 11 0  1.0
403.067 408.954 1 11 0  1.0
403.27 408.521 1 11 0  1.0
403.471 408.099 1 11 0  1.0
403.704 407.645 1 11 0  1.0
403.943 407.208 1 11 0  1.0
404.19 406.79 1 11 0  1.0
404.45 406.395 1 11 0  1.0
404.723 406.021 1 11 0  1.0
405.011 405.669 1 11 0  1.0
405.314 405.34 1 11 0  1.0
405.637 405.04 1 11 0  1.0
405.979 404.764 1 11 0  1.0
406.34 404.512 1 11 0  1.0
406.713 404.289 1 11 0  1.0
407.083 404.107 1 11 0  1.0
407.47 403.946 1 11 0  1.0
407.818 403.823 1 11 0  1.0
408.18 403.716 1 11 0  1.0
408.554 403.624 1 11 0  1.0
408.941 403.547 1 11 0  1.0
409.34 403.485 1 11 0  1.0
409.751 403.437 1 11 0  1.0
410.173 403.402 1 11 0  1.0
410.605 403.38 1 11 0  1.0
411.048 403.371 1 11 0  1.0
411.5 403.374 1 11 0  1.0
411.96 403.388 1 11 0  1.0
412.429 403.414 1 11 0  1.0
412.905 403.451 1 11 0  1.0
413.386 403.498 1 11 0  1.0
413.87 403.553 1 11 0  1.0
414.356 403.617 1 11 0  1.0
414.844 403.69 1 11 0  1.0
415.334 403.771 1 11 0  1.0
415.824 403.859 1 11 0  1.0
416.315 403.954 1 11 0  1.0
416.806 404.058 1 11 0  1.0
417.296 404.168 1 11 0  1.0
417.792 404.287 1 11 0  1.0
418.302 404.416 1 11 0  1.0
418.79 404.546 1 11 0  1.0
419.275 404.683 1 11 0  1.0
419.757 404.828 1 11 0  1.0
420.236 404.979 1 11 0  1.0
420.713 405.138 1 11 0  1.0
421.187 405.303 1 11 0  1.0
421.658 405.476 1 11 0  1.0
422.126 405.656 1 11 0  1.0
422.593 405.843 1 11 0  1.0
423.057 406.037 1 11 0  1.0
423.519 406.239 1 11 0  1.0
423.979 406.448 1 11 0  1.0
424.437 406.664 1 11 0  1.0
424.894 406.887 1 11 0  1.0
425.348 407.119 1 11 0  1.0
425.802 407.358 1 11 0  1.0
426.244 407.598 1 11 0  1.0
426.661 407.833 1 11 0  1.0
427.095 408.086 1 11 0  1.0
427.527 408.346 1 11 0  1.0
427.955 408.613 1 11 0  1.0
428.379 408.888 1 11 0  1.0
428.798 409.171 1 11 0  1.0
429.21 409.462 1 11 0  1.0
429.615 409.761 1 11 0  1.0
430.013 410.068 1 11 0  1.0
430.402 410.384 1 11 0  1.0
430.781 410.708 1 11 0  1.0
431.15 411.041 1 11 0  1.0
431.508 411.382 1 11 0  1.0
431.854 411.732 1 11 0  1.0
432.186 412.092 1 11 0  1.0
432.505 412.461 1 11 0  1.0
432.809 412.839 1 11 0  1.0
433.097 413.226 1 11 0  1.0
433.369 413.623 1 11 0  1.0
433.624 414.03 1 11 0  1.0
433.863 414.452 1 11 0  1.0
434.09 414.9 1 11 0  1.0
434.299 415.363 1 11 0  1.0
434.488 415.836 1 11 0  1.0
434.658 416.319 1 11 0  1.0
434.808 416.81 1 11 0  1.0
434.943 417.309 1 11 0  1.0
435.062 417.814 1 11 0  1.0
435.167 418.325 1 11 0  1.0
435.257 418.842 1 11 0  1.0
435.335 419.363 1 11 0  1.0
435.403 419.887 1 11 0  1.0
435.46 420.413 1 11 0  1.0
435.507 420.933 1 11 0  1.0
435.546 421.436 1 11 0  1.0
435.578 421.953 1 11 0  1.0
435.599 422.425 1 11 0  1.0
435.613 422.897 1 11 0  1.0
435.619 423.367 1 11 0  1.0
435.616 423.837 1 11 0  1.0
435.603 424.304 1 11 0  1.0
435.58 424.769 1 11 0  1.0
435.545 425.232 1 11 0  1.0
435.499 425.692 1 11 0  1.0
435.441 426.149 1 11 0  1.0
435.37 426.602 1 11 0  1.0
435.285 427.05 1 11 0  1.0
435.186 427.495 1 11 0  1.0
435.072 427.935 1 11 0  1.0
434.942 428.375 1 11 0  1.0
434.788 428.83 1 11 0  1.0
434.61 429.294 1 11 0  1.0
434.414 429.753 1 11 0  1.0
434.203 430.206 1 11 0  1.0
433.978 430.654 1 11 0  1.0
433.74 431.098 1 11 0  1.0
433.491 431.538 1 11 0  1.0
433.233 431.975 1 11 0  1.0
432.966 432.409 1 11 0  1.0
432.693 432.841 1 11 0  1.0
432.415 433.271 1 11 0  1.0
432.133 433.7 1 11 0  1.0
431.849 434.129 1 11 0  1.0
431.564 434.557 1 11 0  1.0
431.281 434.986 1 11 0  1.0
430.998 435.418 1 11 0  1.0
430.714 435.86 1 11 0  1.0
430.429 436.31 1 11 0  1.0
430.148 436.761 1 11 0  1.0
429.869 437.212 1 11 0  1.0
429.592 437.662 1 11 0  1.0
429.315 438.112 1 11 0  1.0
429.038 438.561 1 11 0  1.0
428.761 439.009 1 11 0  1.0
428.482 439.454 1 11 0  1.0
428.2 439.896 1 11 0  1.0
427.915 440.336 1 11 0  1.0
427.626 440.771 1 11 0  1.0
427.332 441.202 1 11 0  1.0
427.033 441.629 1 11 0  1.0
426.727 442.05 1 11 0  1.0
426.411 442.469 1 11 0  1.0
426.088 442.88 1 11 0  1.0
425.784 443.254 1 11 0  1.0
425.473 443.624 1 11 0  1.0
425.158 443.99 1 11 0  1.0
424.839 444.353 1 11 0  1.0
424.516 444.715 1 11 0  1.0
424.19 445.074 1 11 0  1.0
423.862 445.433 1 11 0  1.0
423.534 445.792 1 11 0  1.0
423.205 446.151 1 11 0  1.0
422.876 446.512 1 11 0  1.0
422.549 446.874 1 11 0  1.0
422.224 447.239 1 11 0  1.0
421.901 447.608 1 11 0  1.0
421.582 447.98 1 11 0  1.0
421.267 448.357 1 11 0  1.0
420.958 448.739 1 11 0  1.0
420.65 449.132 1 11 0  1.0
420.342 449.541 1 11 0  1.0
420.048 449.943 1 11 0  1.0
419.757 450.346 1 11 0  1.0
419.466 450.749 1 11 0  1.0
419.172 451.146 1 11 0  1.0
418.871 451.537 1 11 0  1.0
418.561 451.916 1 11 0  1.0
418.24 452.282 1 11 0  1.0
417.903 452.63 1 11 0  1.0
417.549 452.959 1 11 0  1.0
417.163 453.27 1 11 0  1.0
416.739 453.567 1 11 0  1.0
416.335 453.806 1 11 0  1.0
415.913 454.021 1 11 0  1.0
415.477 454.212 1 11 0  1.0
415.027 454.378 1 11 0  1.0
414.566 454.518 1 11 0  1.0
414.095 454.633 1 11 0  1.0
413.619 454.725 1 11 0  1.0
413.137 454.792 1 11 0  1.0
412.653 454.832 1 11 0  1.0
412.168 454.849 1 11 0  1.0
411.685 454.841 1 11 0  1.0
411.203 454.809 1 11 0  1.0
410.719 454.751 1 11 0  1.0
410.24 454.668 1 11 0  1.0
409.768 454.562 1 11 0  1.0
409.301 454.435 1 11 0  1.0
408.84 454.287 1 11 0  1.0
408.386 454.121 1 11 0  1.0
407.937 453.936 1 11 0  1.0
407.494 453.735 1 11 0  1.0
407.058 453.519 1 11 0  1.0
406.628 453.289 1 11 0  1.0
406.204 453.046 1 11 0  1.0
405.787 452.792 1 11 0  1.0
405.376 452.528 1 11 0  1.0
404.971 452.254 1 11 0  1.0
404.573 451.974 1 11 0  1.0
404.183 451.687 1 11 0  1.0
403.804 451.398 1 11 0  1.0
403.43 451.104 1 11 0  1.0
403.061 450.806 1 11 0  1.0
402.698 450.504 1 11 0  1.0
402.339 450.197 1 11 0  1.0
401.985 449.886 1 11 0  1.0
401.635 449.572 1 11 0  1.0
401.288 449.255 1 11 0  1.0
400.944 448.934 1 11 0  1.0
400.603 448.611 1 11 0  1.0
400.264 448.285 1 11 0  1.0
399.927 447.957 1 11 0  1.0
399.591 447.627 1 11 0  1.0
399.256 447.295 1 11 0  1.0
398.922 446.962 1 11 0  1.0
398.588 446.627 1 11 0  1.0
398.254 446.293 1 11 0  1.0
397.922 445.958 1 11 0  1.0
397.591 445.625 1 11 0  1.0
397.261 445.293 1 11 0  1.0
396.93 444.962 1 11 0  1.0
396.6 444.634 1 11 0  1.0
396.27 444.307 1 11 0  1.0
395.939 443.984 1 11 0  1.0
395.602 443.658 1 11 0  1.0
395.247 443.319 1 11 0  1.0
394.902 442.993 1 11 0  1.0
394.525 442.637 1 11 0  1.0
394.154 442.285 1 11 0  1.0
393.791 441.935 1 11 0  1.0
393.438 441.588 1 11 0  1.0
393.072 441.215 1 11 0  1.0
392.759 440.886 1 11 0  1.0
392.422 440.513 1 11 0  1.0
392.103 440.137 1 11 0  1.0
391.773 439.714 1 11 0  1.0
391.468 439.285 1 11 0  1.0
391.199 438.844 1 11 0  1.0
390.961 438.392 1 11 0  1.0
390.755 437.928 1 11 0  1.0
390.591 437.457 1 11 0  1.0
390.476 436.976 1 11 0  1.0
390.385 436.44 1 11 0  1.0
390.337 435.945 1 11 0  1.0
390.321 435.437 1 11 0  1.0
390.331 434.977 1 11 0  1.0
390.361 434.51 1 11 0  1.0
390.408 434.036 1 11 0  1.0
390.474 433.557 1 11 0  1.0
390.553 433.073 1 11 0  1.0
390.646 432.585 1 11 0  1.0
390.749 432.095 1 11 0  1.0
390.863 431.613 1 11 0  1.0
390.986 431.16 1 11 0  1.0
391.117 430.712 1 11 0  1.0
391.256 430.262 1 11 0  1.0
391.403 429.812 1 11 0  1.0
391.558 429.361 1 11 0  1.0
391.724 428.899 1 11 0  1.0
391.903 428.403 1 11 0  1.0
392.094 427.897 1 11 0  1.0
392.295 427.391 1 11 0  1.0
392.508 426.884 1 11 0  1.0
392.733 426.378 1 11 0  1.0
392.97 425.871 1 11 0  1.0
393.217 425.365 1 11 0  1.0
393.476 424.859 1 11 0  1.0
393.748 424.352 1 11 0  1.0
394.03 423.846 1 11 0  1.0
394.293 423.402 1 11 0  1.0
394.543 422.984 1 11 0  1.0
394.812 422.532 1 11 0  1.0
395.093 422.075 1 11 0  1.0
395.378 421.622 1 11 0  1.0
395.666 421.174 1 11 0  1.0
395.964 420.721 1 11 0  1.0
396.268 420.268 1 11 0  1.0
396.578 419.815 1 11 0  1.0
396.89 419.366 1 11 0  1.0
397.215 418.913 1 11 0  1.0
371.82 423.187 1 11 1  1.0
372.07 422.793 1 11 1  1.0
372.323 422.402 1 11 1  1.0
372.58 422.014 1 11 1  1.0
372.841 421.628 1 11 1  1.0
373.106 421.245 1 11 1  1.0
373.374 420.863 1 11 1  1.0
373.646 420.484 1 11 1  1.0
373.921 420.106 1 11 1  1.0
374.199 419.729 1 11 1  1.0
374.481 419.353 1 11 1  1.0
374.766 418.978 1 11 1  1.0
375.054 418.603 1 11 1  1.0
375.344 418.229 1 11 1  1.0
375.638 417.854 1 11 1  1.0
375.934 417.48 1 11 1  1.0
376.232 417.104 1 11 1  1.0
376.533 416.729 1 11 1  1.0
376.835 416.352 1 11 1  1.0
377.14 415.973 1 11 1  1.0
377.446 415.594 1 11 1  1.0
377.755 415.213 1 11 1  1.0
378.064 414.83 1 11 1  1.0
378.375 414.445 1 11 1  1.0
378.687 414.058 1 11 1  1.0
