374.202 397.847 0 10 1  1.0
374.531 397.451 0 10 1  1.0
374.871 397.066 0 10 1  1.0
375.222 396.691 0 10 1  1.0
375.583 396.326 0 10 1  1.0
375.955 395.971 0 10 1  1.0
376.337 395.626 0 10 1  1.0
376.729 395.289 0 10 1  1.0
377.13 394.962 0 10 1  1.0
377.54 394.643 0 10 1  1.0
377.959 394.333 0 10 1  1.0
378.385 394.031 0 10 1  1.0
378.82 393.737 0 10 1  1.0
379.199 393.491 0 10 1  1.0
379.584 393.25 0 10 1  1.0
379.973 393.015 0 10 1  1.0
380.368 392.785 0 10 1  1.0
380.767 392.56 0 10 1  1.0
381.171 392.339 0 10 1  1.0
381.58 392.124 0 10 1  1.0
381.992 391.912 0 10 1  1.0
382.409 391.705 0 10 1  1.0
382.829 391.501 0 10 1  1.0
383.253 391.302 0 10 1  1.0
383.68 391.106 0 10 1  1.0
384.11 390.914 0 10 1  1.0
384.543 390.726 0 10 1  1.0
384.979 390.54 0 10 1  1.0
385.417 390.358 0 10 1  1.0
385.858 390.179 0 10 1  1.0
386.301 390.002 0 10 1  1.0
386.745 389.827 0 10 1  1.0
387.191 389.655 0 10 1  1.0
387.639 389.486 0 10 1  1.0
388.088 389.318 0 10 1  1.0
388.538 389.152 0 10 1  1.0
388.989 388.988 0 10 1  1.0
389.44 388.826 0 10 1  1.0
389.892 388.664 0 10 1  1.0
390.344 388.504 0 10 1  1.0
390.796 388.345 0 10 1  1.0
391.256 388.184 0 10 1  1.0
391.735 388.017 0 10 1  1.0
392.213 387.851 0 10 1  1.0
392.69 387.687 0 10 1  1.0
393.167 387.524 0 10 1  1.0
393.644 387.362 0 10 1  1.0
394.12 387.203 0 10 1  1.0
394.597 387.045 0 10 1  1.0
395.072 386.89 0 10 1  1.0
395.548 386.737 0 10 1  1.0
396.023 386.586 0 10 1  1.0
396.498 386.438 0 10 1  1.0
396.972 386.294 0 10 1  1.0
397.447 386.152 0 10 1  1.0
397.921 386.014 0 10 1  1.0
398.395 385.879 0 10 1  1.0
398.868 385.748 0 10 1  1.0
399.342 385.62 0 10 1  1.0
399.815 385.498 0 10 1  1.0
400.288 385.378 0 10 1  1.0
400.761 385.264 0 10 1  1.0
401.234 385.154 0 10 1  1.0
401.706 385.049 0 10 1  1.0
402.179 384.949 0 10 1  1.0
402.651 384.855 0 10 1  1.0
403.123 384.765 0 10 1  1.0
403.596 384.681 0 10 1  1.0
404.068 384.603 0 10 1  1.0
404.54 384.531 0 10 1  1.0
405.012 384.465 0 10 1  1.0
405.484 384.406 0 10 1  1.0
405.955 384.352 0 10 1  1.0
406.427 384.306 0 10 1  1.0
406.899 384.266 0 10 1  1.0
407.371 384.234 0 10 1  1.0
407.843 384.209 0 10 1  1.0
408.315 384.191 0 10 1  1.0
408.787 384.181 0 10 1  1.0
409.259 384.179 0 10 1  1.0
409.731 384.185 0 10 1  1.0
410.203 384.199 0 10 1  1.0
410.675 384.221 0 10 1  1.0
411.147 384.253 0 10 1  1.0
411.662 384.296 0 10 1  1.0
412.163 384.348 0 10 1  1.0
412.664 384.411 0 10 1  1.0
413.164 384.483 0 10 1  1.0
413.664 384.564 0 10 1  1.0
414.163 384.655 0 10 1  1.0
414.662 384.756 0 10 1  1.0
415.16 384.865 0 10 1  1.0
415.657 384.984 0 10 1  1.0
416.152 385.111 0 10 1  1.0
416.647 385.248 0 10 1  1.0
417.14 385.394 0 10 1  1.0
417.631 385.548 0 10 1  1.0
418.121 385.71 0 10 1  1.0
418.609 385.882 0 10 1  1.0
419.095 386.062 0 10 1  1.0
419.579 386.25 0 10 1  1.0
420.061 386.446 0 10 1  1.0
420.54 386.651 0 10 1  1.0
421.017 386.863 0 10 1  1.0
421.491 387.083 0 10 1  1.0
421.962 387.311 0 10 1  1.0
422.43 387.547 0 10 1  1.0
422.895 387.791 0 10 1  1.0
423.291 388.005 0 10 1  1.0
423.684 388.225 0 10 1  1.0
424.075 388.451 0 10 1  1.0
424.464 388.682 0 10 1  1.0
424.849 388.917 0 10 1  1.0
425.232 389.159 0 10 1  1.0
425.611 389.405 0 10 1  1.0
425.988 389.657 0 10 1  1.0
426.361 389.913 0 10 1  1.0
426.731 390.174 0 10 1  1.0
427.099 390.44 0 10 1  1.0
427.462 390.712 0 10 1  1.0
427.822 390.987 0 10 1  1.0
428.178 391.268 0 10 1  1.0
428.531 391.552 0 10 1  1.0
428.915 391.871 0 10 1  1.0
429.293 392.196 0 10 1  1.0
429.667 392.525 0 10 1  1.0
430.036 392.86 0 10 1  1.0
430.399 393.2 0 10 1  1.0
430.756 393.545 0 10 1  1.0
431.108 393.895 0 10 1  1.0
431.454 394.25 0 10 1  1.0
431.83 394.651 0 10 1  1.0
432.198 395.057 0 10 1  1.0
432.558 395.469 0 10 1  1.0
432.91 395.887 0 10 1  1.0
433.251 396.311 0 10 1  1.0
433.584 396.74 0 10 1  1.0
433.907 397.175 0 10 1  1.0
434.221 397.614 0 10 1  1.0
434.523 398.06 0 10 1  1.0
434.815 398.511 0 10 1  1.0
435.097 398.966 0 10 1  1.0
435.368 399.426 0 10 1  1.0
435.626 399.892 0 10 1  1.0
435.873 400.362 0 10 1  1.0
436.108 400.837 0 10 1  1.0
436.331 401.316 0 10 1  1.0
436.541 401.8 0 10 1  1.0
436.737 402.288 0 10 1  1.0
436.926 402.794 0 10 1  1.0
437.103 403.312 0 10 1  1.0
437.266 403.834 0 10 1  1.0
437.415 404.361 0 10 1  1.0
437.552 404.889 0 10 1  1.0
437.676 405.419 0 10 1  1.0
437.776 405.898 0 10 1  1.0
437.866 406.377 0 10 1  1.0
437.947 406.858 0 10 1  1.0
438.019 407.339 0 10 1  1.0
438.082 407.821 0 10 1  1.0
438.136 408.302 0 10 1  1.0
438.182 408.784 0 10 1  1.0
438.22 409.266 0 10 1  1.0
438.247 409.691 0 10 1  1.0
438.268 410.115 0 10 1  1.0
438.283 410.537 0 10 1  1.0
438.292 410.958 0 10 1  1.0
438.296 411.377 0 10 1  1.0
438.295 411.794 0 10 1  1.0
438.289 412.208 0 10 1  1.0
438.278 412.62 0 10 1  1.0
438.262 413.03 0 10 1  1.0
438.242 413.437 0 10 1  1.0
438.218 413.841 0 10 1  1.0
438.19 414.241 0 10 1  1.0
438.159 414.639 0 10 1  1.0
438.123 415.034 0 10 1  1.0
438.085 415.425 0 10 1  1.0
438.043 415.813 0 10 1  1.0
437.996 416.227 0 10 1  1.0
437.945 416.638 0 10 1  1.0
437.891 417.045 0 10 1  1.0
437.833 417.449 0 10 1  1.0
437.77 417.849 0 10 1  1.0
437.703 418.246 0 10 1  1.0
437.631 418.639 0 10 1  1.0
437.554 419.028 0 10 1  1.0
437.471 419.414 0 10 1  1.0
437.382 419.796 0 10 1  1.0
437.288 420.175 0 10 1  1.0
437.187 420.55 0 10 1  1.0
437.079 420.923 0 10 1  1.0
436.965 421.292 0 10 1  1.0
436.844 421.658 0 10 1  1.0
436.715 422.022 0 10 1  1.0
436.579 422.383 0 10 1  1.0
436.435 422.742 0 10 1  1.0
436.283 423.099 0 10 1  1.0
436.122 423.454 0 10 1  1.0
435.953 423.807 0 10 1  1.0
435.775 424.159 0 10 1  1.0
435.588 424.509 0 10 1  1.0
435.392 424.858 0 10 1  1.0
435.185 425.206 0 10 1  1.0
434.969 425.553 0 10 1  1.0
434.743 425.899 0 10 1  1.0
434.506 426.244 0 10 1  1.0
434.258 426.588 0 10 1  1.0
433.999 426.931 0 10 1  1.0
433.729 427.272 0 10 1  1.0
433.447 427.613 0 10 1  1.0
433.145 427.961 0 10 1  1.0
432.832 428.309 0 10 1  1.0
432.507 428.656 0 10 1  1.0
432.172 429.002 0 10 1  1.0
431.825 429.346 0 10 1  1.0
431.471 429.691 0 10 1  1.0
431.106 430.033 0 10 1  1.0
430.733 430.376 0 10 1  1.0
430.352 430.717 0 10 1  1.0
429.964 431.058 0 10 1  1.0
429.569 431.398 0 10 1  1.0
429.169 431.738 0 10 1  1.0
428.763 432.076 0 10 1  1.0
428.352 432.414 0 10 1  1.0
427.936 432.75 0 10 1  1.0
427.517 433.086 0 10 1  1.0
427.095 433.419 0 10 1  1.0
426.67 433.751 0 10 1  1.0
426.243 434.081 0 10 1  1.0
425.814 434.409 0 10 1  1.0
425.385 434.734 0 10 1  1.0
424.928 435.071 0 10 1  1.0
424.511 435.383 0 10 1  1.0
424.094 435.691 0 10 1  1.0
423.675 435.995 0 10 1  1.0
423.257 436.295 0 10 1  1.0
422.837 436.589 0 10 1  1.0
422.416 436.878 0 10 1  1.0
421.995 437.161 0 10 1  1.0
421.572 437.438 0 10 1  1.0
421.148 437.708 0 10 1  1.0
420.722 437.971 0 10 1  1.0
420.295 438.226 0 10 1  1.0
419.867 438.475 0 10 1  1.0
419.437 438.715 0 10 1  1.0
419.005 438.948 0 10 1  1.0
418.572 439.173 0 10 1  1.0
418.136 439.389 0 10 1  1.0
417.699 439.599 0 10 1  1.0
417.26 439.8 0 10 1  1.0
416.818 439.993 0 10 1  1.0
416.375 440.179 0 10 1  1.0
415.93 440.358 0 10 1  1.0
415.483 440.529 0 10 1  1.0
415.033 440.694 0 10 1  1.0
414.582 440.852 0 10 1  1.0
414.128 441.004 0 10 1  1.0
413.673 441.149 0 10 1  1.0
413.215 441.289 0 10 1  1.0
412.755 441.424 0 10 1  1.0
412.293 441.555 0 10 1  1.0
411.829 441.68 0 10 1  1.0
411.363 441.802 0 10 1  1.0
410.834 441.938 0 10 1  1.0
410.315 442.066 0 10 1  1.0
409.795 442.189 0 10 1  1.0
409.273 442.308 0 10 1  1.0
408.75 442.423 0 10 1  1.0
408.225 442.532 0 10 1  1.0
407.699 442.638 0 10 1  1.0
407.173 442.738 0 10 1  1.0
406.646 442.834 0 10 1  1.0
406.119 442.924 0 10 1  1.0
405.593 443.009 0 10 1  1.0
405.067 443.089 0 10 1  1.0
404.541 443.163 0 10 1  1.0
404.017 443.232 0 10 1  1.0
403.494 443.296 0 10 1  1.0
402.972 443.354 0 10 1  1.0
402.452 443.408 0 10 1  1.0
401.935 443.453 0 10 1  1.0
401.419 443.492 0 10 1  1.0
400.906 443.524 0 10 1  1.0
400.396 443.549 0 10 1  1.0
399.888 443.564 0 10 1  1.0
399.384 443.57 0 10 1  1.0
398.883 443.567 0 10 1  1.0
398.385 443.555 0 10 1  1.0
397.903 443.532 0 10 1  1.0
397.388 443.493 0 10 1  1.0
396.877 443.442 0 10 1  1.0
396.37 443.378 0 10 1  1.0
395.866 443.302 0 10 1  1.0
395.367 443.215 0 10 1  1.0
394.87 443.115 0 10 1  1.0
394.378 443.003 0 10 1  1.0
393.889 442.88 0 10 1  1.0
393.403 442.745 0 10 1  1.0
392.92 442.599 0 10 1  1.0
